0.01140 1518.82553 61.20420
0.01191 1059.44746 51.99724
0.01242 688.56760 51.58946
0.01292 405.71504 37.92535
0.01343 272.68812 25.70796
0.01394 201.03750 19.24414
0.01444 165.82942 15.41560
0.01495 133.79182 13.13475
0.01546 100.54090 8.17234
0.01596 94.44394 7.73563
0.01647 81.92157 6.19995
0.01698 68.16741 4.69155
0.01748 59.38190 4.00694
0.01799 55.73598 3.15699
0.01850 50.05015 2.76882
0.01900 45.18841 2.28870
0.01951 40.39072 1.85446
0.02002 38.77115 1.63072
0.02052 36.39014 1.31348
0.02103 35.66989 1.19895
0.02154 32.94892 0.83398
0.02204 31.90834 0.79423
0.02255 30.24974 0.67946
0.02306 28.98085 0.58770
0.02356 28.17212 0.57143
0.02407 27.66829 0.46947
0.02458 26.54928 0.42880
0.02509 25.60919 0.37660
0.02559 25.05311 0.33554
0.02610 25.05026 0.33174
0.02661 23.90266 0.28586
0.02711 23.48333 0.26686
0.02762 22.95607 0.25490
0.02813 22.38421 0.23127
0.02863 21.59200 0.23282
0.02914 21.45036 0.21753
0.02965 20.77079 0.22929
0.03015 20.50908 0.21990
0.03066 20.25343 0.18787
0.03117 20.27086 0.19495
0.03167 19.82465 0.20284
0.03218 19.63351 0.20555
0.03269 19.65712 0.17993
0.03319 19.37387 0.19815
0.03370 18.92966 0.18034
0.03421 18.91096 0.19035
0.03471 18.32390 0.18637
0.03522 18.77747 0.17864
0.03573 18.60632 0.17800
0.03623 18.25702 0.18411
0.03674 18.39400 0.18235
0.03725 18.14670 0.17603
0.03775 18.18312 0.17872
0.03826 17.65288 0.17155
0.03877 17.61062 0.16442
0.03927 17.53641 0.16669
0.03978 17.33697 0.15620
0.04029 17.41202 0.16270
0.04080 17.24381 0.15981
0.04130 17.11921 0.16118
0.04181 16.96737 0.15649
0.04232 17.22113 0.15347
0.04282 17.09225 0.15187
0.04333 16.68444 0.15418
0.04384 16.87222 0.15190
0.04434 16.58551 0.15120
0.04485 16.54649 0.15186
0.04536 16.35795 0.15030
0.04586 16.64888 0.14808
0.04637 16.28555 0.14895
0.04688 16.47474 0.14450
0.04738 16.13447 0.14342
0.04789 16.22006 0.14979
0.04840 16.06581 0.14091
0.04890 16.25743 0.14239
0.04941 16.11482 0.14028
0.04992 16.14197 0.13426
0.05042 16.12597 0.13513
0.05093 16.03592 0.13643
0.05144 16.14905 0.13388
0.05194 15.83326 0.13120
0.05245 15.82787 0.13695
0.05296 15.58616 0.12838
0.05346 15.73055 0.12683
0.05397 15.56474 0.12795
0.05448 15.71688 0.12774
0.05498 15.76369 0.13032
0.05549 15.49333 0.13073
0.05600 15.55804 0.13033
0.05650 15.76288 0.12530
0.05701 15.46163 0.12533
0.05752 15.43980 0.12616
0.05803 15.43366 0.12281
0.05853 15.41266 0.12253
0.05904 15.59045 0.13148
0.05955 15.53788 0.12190
0.06005 15.43784 0.12196
0.06056 15.21511 0.12347
0.06107 15.38284 0.12491
0.06157 15.31325 0.11952
0.06208 15.29503 0.12306
0.06259 15.34961 0.12020
0.06309 15.31098 0.11950
0.06360 15.08514 0.11446
0.06411 15.31019 0.11933
0.06461 15.30201 0.11456
0.06512 15.03601 0.11770
0.06563 14.93564 0.11494
0.06613 15.00701 0.11840
0.06664 15.22020 0.11286
0.06715 15.21285 0.11574
0.06765 14.98523 0.11306
0.06816 14.94187 0.11140
0.06867 15.04742 0.10791
0.06917 15.07367 0.11244
0.06968 14.95816 0.11157
0.07019 14.91552 0.11405
0.07069 14.68771 0.11490
0.07120 14.85889 0.10901
0.07171 15.00960 0.10661
0.07221 14.82236 0.10959
0.07272 14.82056 0.10856
0.07323 14.83130 0.10535
0.07373 14.84426 0.10769
0.07424 14.88914 0.10889
0.07475 14.74197 0.10585
0.07526 14.97064 0.10787
0.07576 14.75560 0.10493
0.07627 14.68062 0.10415
0.07678 14.57760 0.10557
0.07728 14.63995 0.10402
0.07779 14.66884 0.10130
0.07830 14.62305 0.10149
0.07880 14.60869 0.10188
0.07931 14.69241 0.10263
0.07982 14.63622 0.10125
0.08032 14.44014 0.10016
0.08083 14.39778 0.09895
0.08134 14.63137 0.10885
0.08184 14.57217 0.10342
0.08235 14.71935 0.10364
0.08286 14.41146 0.10836
0.08336 14.46549 0.10559
0.08387 14.68906 0.10281
0.08438 14.45804 0.10408
0.08488 14.45519 0.10597
0.08539 14.53062 0.10774
