0.01140 1482.37080 61.50277
0.01191 1025.14495 49.83592
0.01242 662.62200 50.31355
0.01292 391.05245 36.83916
0.01343 261.57040 25.19999
0.01394 192.86627 18.23828
0.01444 159.68094 14.73394
0.01495 128.65224 12.38607
0.01546 98.46088 8.21970
0.01596 91.29834 7.65280
0.01647 79.64106 6.04750
0.01698 65.38960 4.69975
0.01748 59.08859 4.05876
0.01799 52.97602 3.09330
0.01850 48.99569 2.72936
0.01900 43.47477 2.16754
0.01951 40.77392 1.85661
0.02002 38.42731 1.63561
0.02052 35.18932 1.37251
0.02103 34.97697 1.20992
0.02154 31.78733 0.88361
0.02204 31.16294 0.78745
0.02255 29.28773 0.61677
0.02306 28.03008 0.61319
0.02356 27.35542 0.52888
0.02407 26.22994 0.44972
0.02458 25.41775 0.42243
0.02509 24.82345 0.36854
0.02559 24.48822 0.35041
0.02610 23.89096 0.31006
0.02661 23.15640 0.27703
0.02711 22.36449 0.26968
0.02762 22.45136 0.26070
0.02813 21.31359 0.23076
0.02863 21.10112 0.22202
0.02914 20.88658 0.21736
0.02965 20.32658 0.21351
0.03015 19.84169 0.20443
0.03066 19.44562 0.20209
0.03117 19.36979 0.19937
0.03167 19.36512 0.19866
0.03218 18.67938 0.20546
0.03269 18.94447 0.18856
0.03319 18.75861 0.18846
0.03370 18.63939 0.18304
0.03421 18.41468 0.18641
0.03471 17.97905 0.17412
0.03522 17.77022 0.16109
0.03573 17.92700 0.18001
0.03623 17.99394 0.17856
0.03674 17.57830 0.17391
0.03725 17.40629 0.16532
0.03775 17.32810 0.16030
0.03826 17.04365 0.16970
0.03877 17.18339 0.15922
0.03927 17.02352 0.16338
0.03978 16.85087 0.16182
0.04029 16.70573 0.16213
0.04080 16.67234 0.15186
0.04130 16.21332 0.15588
0.04181 16.63989 0.16278
0.04232 16.38383 0.15611
0.04282 16.41526 0.15469
0.04333 16.55801 0.15376
0.04384 16.24103 0.15146
0.04434 16.27333 0.14873
0.04485 15.95192 0.15390
0.04536 16.20705 0.14923
0.04586 16.02934 0.14646
0.04637 15.84726 0.15023
0.04688 15.69574 0.13980
0.04738 15.95745 0.14486
0.04789 15.85651 0.14260
0.04840 15.55957 0.13770
0.04890 15.64234 0.13461
0.04941 15.39184 0.13917
0.04992 15.78051 0.14160
0.05042 15.66739 0.13396
0.05093 15.61221 0.13148
0.05144 15.25038 0.12791
0.05194 15.14476 0.12591
0.05245 15.28088 0.12837
0.05296 15.50053 0.13328
0.05346 15.40170 0.12873
0.05397 15.40864 0.12961
0.05448 15.11259 0.12831
0.05498 15.32483 0.12317
0.05549 15.25394 0.12894
0.05600 15.25779 0.12964
0.05650 15.04134 0.12934
0.05701 15.39146 0.12844
0.05752 15.12523 0.11991
0.05803 14.97420 0.12064
0.05853 15.12560 0.12568
0.05904 15.08436 0.12204
0.05955 14.75026 0.12066
0.06005 15.17559 0.12504
0.06056 14.90790 0.12283
0.06107 14.87885 0.12043
0.06157 14.75718 0.11918
0.06208 15.01866 0.11922
0.06259 14.90235 0.11435
0.06309 14.78558 0.11524
0.06360 14.84804 0.11407
0.06411 14.72745 0.11714
0.06461 14.73878 0.11593
0.06512 14.63068 0.11132
0.06563 14.50738 0.11583
0.06613 14.65364 0.11798
0.06664 14.76363 0.11141
0.06715 14.60818 0.11472
0.06765 14.78310 0.11316
0.06816 14.62035 0.11398
0.06867 14.52069 0.11088
0.06917 14.62098 0.10679
0.06968 14.62954 0.10797
0.07019 14.58716 0.11259
0.07069 14.44901 0.11010
0.07120 14.44719 0.11338
0.07171 14.46607 0.10894
0.07221 14.49553 0.11345
0.07272 14.53126 0.10740
0.07323 14.37395 0.10491
0.07373 14.38984 0.10954
0.07424 14.25902 0.10505
0.07475 14.40752 0.11033
0.07526 14.28518 0.10588
0.07576 14.40615 0.10351
0.07627 14.28936 0.10247
0.07678 14.35856 0.10402
0.07728 14.34246 0.10095
0.07779 14.29403 0.10231
0.07830 14.35318 0.10294
0.07880 14.24490 0.10207
0.07931 14.36344 0.10042
0.07982 14.37673 0.09945
0.08032 14.15027 0.10100
0.08083 14.22191 0.10030
0.08134 14.17630 0.10231
0.08184 14.10624 0.10418
0.08235 14.19823 0.10097
0.08286 14.41604 0.10545
0.08336 14.17644 0.10440
0.08387 14.22150 0.10218
0.08438 14.28779 0.10350
0.08488 14.09308 0.10439
0.08539 13.97089 0.10106
0.08590 13.98482 0.10391
0.08640 14.22982 0.10166
0.08691 13.97262 0.10407
0.08742 14.08145 0.10400
0.08792 14.03784 0.10143
0.08843 14.24801 0.10245
0.08894 14.14094 0.10221
0.08944 14.03016 0.10014
